loan_id,borrower_name,payment_date,scheduled_payment_amount,actual_payment_amount,payment_type,payment_status,bank_reference_id,pool_id,remittance_id,remittance_date,remittance_amount,trust_account_id,match_type,variance,reconciliation_status,discrepancy_category,severity,recommended_action
LN-001463,Yolanda Garrett,2026-02-16,5776.36,0.0,Interest,Posted,0A9A8BFBC0C9,POOL-D,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001464,Matthew Miles,2025-03-28,33063.34,33063.34,Fee,Posted,7551E5216428,POOL-F,,,,,UNMATCHED,33063.34,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001466,Dr. Nicole Trujillo,2025-03-22,2886.5,2886.5,Interest,Reversed,E2097CF7C1D4,POOL-F,REM-001949,2025-03-24,2886.5,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001468,Chad Roach,2025-07-14,20641.94,15544.9,Interest,Reversed,2AD47252A841,POOL-B,,,,,UNMATCHED,15544.9,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001469,Mr. Edward Terry,2026-01-10,43602.3,43602.3,Principal,Posted,FC764B256BB0,POOL-C,,,,,UNMATCHED,43602.3,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001470,Cody Bailey,2025-08-27,39228.08,39228.08,Fee,Reversed,D71BB0870F81,POOL-E,,,,,UNMATCHED,39228.08,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001472,Kristen Jones,2025-06-12,37053.24,37053.24,Fee,Reversed,C845F471EF3A,POOL-C,REM-000912,2025-06-13,37053.24,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001475,Cody Smith,2025-05-18,16688.14,16688.14,Escrow,Reversed,98CDA1348F10,POOL-D,,,,,UNMATCHED,16688.14,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001477,Mary Ryan,2025-12-09,40488.37,40488.37,Interest,Posted,E3C5691B4B7D,POOL-D,,,,,UNMATCHED,40488.37,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001478,Joseph Jimenez,2025-05-12,38233.11,38233.11,Interest,Posted,6E6622A6A96C,POOL-A,,,,,UNMATCHED,38233.11,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001479,Lisa Morris,2025-04-16,39991.78,47563.09,Principal,Reversed,3CEE2B24EDE9,POOL-E,REM-000049,2025-04-17,47563.09,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001481,Russell Anderson,2025-10-30,40982.79,40982.79,Fee,Posted,46AC67045171,POOL-F,,,,,UNMATCHED,40982.79,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001484,Kelly Miles,2026-01-12,785.05,785.05,Escrow,Pending,17D77F9D8E44,POOL-A,,,,,UNMATCHED,785.05,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001486,Timothy Clark,2025-11-01,18639.85,18639.85,Escrow,Posted,ED9B48A904C1,POOL-E,,,,,UNMATCHED,18639.85,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001487,Steve Miller Phd,2025-11-27,20110.55,13570.37,Interest,Reversed,FB47A6ACD099,POOL-B,REM-001339,2025-11-29,13570.37,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001488,Justin Hurley,2025-07-06,34925.63,34925.63,Principal,Posted,18625C88837D,POOL-D,,,,,UNMATCHED,34925.63,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001489,Jacob Erickson,2026-01-23,19733.63,19733.63,Principal,Posted,D3AA10C1650E,POOL-B,,,,,UNMATCHED,19733.63,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001491,Eric Blackburn,2026-02-15,12258.43,13494.5,Fee,Posted,5D09DD00B096,POOL-B,,,,,UNMATCHED,13494.5,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001492,Anne Hardy,2025-12-06,18975.96,18975.96,Fee,Posted,61F61A065D54,POOL-D,,,,,UNMATCHED,18975.96,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001495,Jennifer Garcia,2026-02-07,30370.71,30370.71,Escrow,Posted,BE01C50601EA,POOL-F,,,,,UNMATCHED,30370.71,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001498,James Morgan,2025-11-15,23442.96,23442.96,Interest,Posted,0AF5384A73DB,POOL-B,,,,,UNMATCHED,23442.96,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001499,Zachary Ramos,2025-10-06,19299.4,19299.4,Escrow,Posted,56B1CC1FF96D,POOL-F,,,,,UNMATCHED,19299.4,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001500,Ethan Frey,2025-10-19,43235.02,43235.02,Interest,Posted,C0022B478D2F,POOL-A,,,,,UNMATCHED,43235.02,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001502,Nicholas Franklin,2025-05-09,24219.5,24219.5,Escrow,Posted,37A6C5656E5D,POOL-A,,,,,UNMATCHED,24219.5,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001503,Cindy Cannon,2025-11-21,1769.28,1769.28,Fee,Posted,7F9C44791C82,POOL-A,,,,,UNMATCHED,1769.28,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001504,Dawn Nixon,2026-03-14,17391.77,17391.77,Interest,Posted,2C70E932352D,POOL-E,,,,,UNMATCHED,17391.77,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001505,James Barber,2025-10-28,19319.68,17677.54,Escrow,Posted,5CCC5F18F95A,POOL-A,,,,,UNMATCHED,17677.54,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001506,Ms. Kelly Holder,2025-04-21,20241.73,20241.73,Principal,Posted,9BC8E14380CD,POOL-C,,,,,UNMATCHED,20241.73,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001507,Eric Walker,2025-04-25,29218.53,29218.53,Escrow,Posted,78B41109BE36,POOL-A,,,,,UNMATCHED,29218.53,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001508,Alison Short,2025-08-26,26913.33,26913.33,Escrow,Pending,3D350E9FA61B,POOL-D,,,,,UNMATCHED,26913.33,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001509,Desiree Spencer,2026-01-20,30591.3,30591.3,Principal,Pending,EEEF614C1570,POOL-A,,,,,UNMATCHED,30591.3,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001510,Tammy Moore,2025-05-29,38361.72,41166.58,Interest,Posted,8CDC2995F3F6,POOL-B,,,,,UNMATCHED,41166.58,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001511,Henry Taylor,2025-04-17,40742.79,0.0,Fee,Posted,7F1D66F4EA81,POOL-C,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001513,Anna Ross,2025-08-02,47798.42,47798.42,Fee,Posted,C479335DC643,POOL-F,,,,,UNMATCHED,47798.42,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001514,Morgan Cummings,2026-01-28,1402.51,1402.51,Principal,Posted,E067FED7AC10,POOL-E,,,,,UNMATCHED,1402.51,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001515,Carrie Petersen,2026-02-02,10191.01,10191.01,Escrow,Posted,393E00C7E476,POOL-D,,,,,UNMATCHED,10191.01,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001518,Angela Brown,2026-03-14,44952.51,44952.51,Fee,Posted,8CD6B1365ABE,POOL-A,,,,,UNMATCHED,44952.51,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001520,Sean Kane,2025-09-26,46388.21,46388.21,Principal,Posted,2002554C3BF8,POOL-B,,,,,UNMATCHED,46388.21,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001527,Dylan Foster,2025-10-21,14601.21,14601.21,Principal,Posted,3FD285ABD1D2,POOL-D,,,,,UNMATCHED,14601.21,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001533,Danielle Jones,2025-12-22,35949.46,18808.45,Principal,Pending,C95435627E64,POOL-E,,,,,UNMATCHED,18808.45,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001534,Erica Glass,2025-07-03,13994.89,13994.89,Fee,Posted,65E2A6A82BCB,POOL-D,,,,,UNMATCHED,13994.89,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001535,Michael Henderson,2025-10-21,20970.68,20970.68,Fee,Reversed,1781CB29361E,POOL-A,REM-000204,2025-10-21,20970.68,TRU-009,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-001536,Frank Wheeler,2025-11-01,6533.36,6533.36,Interest,Posted,CF3BAEBC1235,POOL-B,,,,,UNMATCHED,6533.36,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001537,Eric Huerta,2025-07-09,9466.89,9466.89,Principal,Posted,6F120FED9897,POOL-D,,,,,UNMATCHED,9466.89,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001538,Wanda Ramos,2025-10-12,34215.33,34215.33,Interest,Reversed,522C865D0BCB,POOL-E,,,,,UNMATCHED,34215.33,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001539,Andrew Meyers,2025-09-04,9481.2,9481.2,Principal,Posted,C68667759BC7,POOL-A,,,,,UNMATCHED,9481.2,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001540,James Todd,2025-11-02,26495.59,26495.59,Principal,Posted,D7015036D6CA,POOL-D,,,,,UNMATCHED,26495.59,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001544,Jerry Johnson,2025-08-22,13199.86,13199.86,Principal,Posted,82D1B6C519FD,POOL-D,,,,,UNMATCHED,13199.86,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001545,Joshua Harris,2025-10-19,48164.88,48164.88,Escrow,Posted,B8ABB353714F,POOL-E,,,,,UNMATCHED,48164.88,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001546,Deanna Webb,2025-08-22,24435.51,24435.51,Interest,Posted,0B48D8B0F48E,POOL-C,,,,,UNMATCHED,24435.51,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001547,Brenda Hale,2026-02-18,40396.63,40396.63,Fee,Reversed,A90732ABA2BD,POOL-A,REM-001899,2026-02-21,40396.63,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001551,Alejandra Price,2026-03-01,47594.47,47594.47,Principal,Posted,CDE312ED8CD3,POOL-D,,,,,UNMATCHED,47594.47,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001552,Samuel Keller,2025-11-12,30279.79,30279.79,Fee,Posted,5C0B53EF7F64,POOL-E,,,,,UNMATCHED,30279.79,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001553,Alicia Dillon,2025-04-18,41049.85,41049.85,Interest,Reversed,E09EB6E058B7,POOL-B,,,,,UNMATCHED,41049.85,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001554,Crystal James,2025-04-30,44268.22,44268.22,Interest,Posted,B6F1387FD901,POOL-E,,,,,UNMATCHED,44268.22,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001555,Ariana Stewart,2025-04-27,11789.95,11789.95,Principal,Posted,11DFDC802B89,POOL-A,,,,,UNMATCHED,11789.95,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001557,Judith House,2025-10-22,30743.56,30743.56,Fee,Posted,DFA79A50C803,POOL-D,,,,,UNMATCHED,30743.56,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001558,David Moreno,2025-05-03,20845.91,0.0,Escrow,Pending,B28A4A30F91A,POOL-F,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001559,James Moore,2025-09-21,42073.13,42073.13,Fee,Posted,5351179868C1,POOL-D,,,,,UNMATCHED,42073.13,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001560,Harold Garrett,2025-05-20,45051.14,45051.14,Escrow,Posted,14524EDF1FDE,POOL-A,,,,,UNMATCHED,45051.14,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001563,Robin Johnson,2026-01-09,39136.01,39136.01,Escrow,Posted,FC511BD5C84E,POOL-E,,,,,UNMATCHED,39136.01,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001564,Diana Hernandez,2025-12-27,14102.9,14102.9,Interest,Posted,663234C27503,POOL-C,,,,,UNMATCHED,14102.9,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001565,Mary Miller,2025-12-27,41219.41,41219.41,Interest,Posted,6D575C51AF3D,POOL-D,,,,,UNMATCHED,41219.41,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001566,Tyler Salazar,2025-08-30,21475.04,19179.99,Interest,Posted,93EB31015363,POOL-A,,,,,UNMATCHED,19179.99,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001567,Crystal Allen,2026-02-21,33543.72,28917.8,Fee,Posted,EC9EC9DFE205,POOL-F,,,,,UNMATCHED,28917.8,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001568,Wesley Browning,2025-05-16,5229.0,5229.0,Interest,Reversed,7FC202BB8C50,POOL-A,REM-001524,2025-05-19,5229.0,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001569,Joshua Clark,2025-10-11,31381.04,31381.04,Principal,Reversed,2FE24618E575,POOL-F,REM-000431,2025-10-14,31381.04,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001570,Joshua Mcbride,2025-09-12,22862.5,22862.5,Interest,Posted,FAE6F81AAA72,POOL-D,,,,,UNMATCHED,22862.5,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001573,Brianna Fitzpatrick,2025-04-10,36975.25,36975.25,Escrow,Posted,85E1E541AF14,POOL-A,,,,,UNMATCHED,36975.25,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001577,Jennifer Jenkins,2025-09-11,1670.11,1670.11,Principal,Reversed,B57A3B849FAA,POOL-C,REM-001534,2025-09-13,1670.11,,FUZZY,0.0,REVERSED,DUPLICATE,Low,Review for potential double-posting; reverse if confirmed
LN-001579,Denise Maxwell,2026-01-04,30551.15,30551.15,Interest,Posted,3A6741D6D42F,POOL-E,,,,,UNMATCHED,30551.15,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001581,Debra Bradley,2025-07-01,11981.38,11981.38,Fee,Posted,0625975C5E27,POOL-B,,,,,UNMATCHED,11981.38,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001582,David Mcdaniel,2025-06-02,19849.85,19849.85,Escrow,Posted,9297A1978164,POOL-C,,,,,UNMATCHED,19849.85,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001583,Michael Woods,2026-02-14,29926.58,29926.58,Interest,Posted,67DD6AA8B9CD,POOL-A,,,,,UNMATCHED,29926.58,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001584,Lisa Joseph,2025-11-16,25089.96,25089.96,Principal,Pending,E1CECFCFB87D,POOL-D,,,,,UNMATCHED,25089.96,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001587,Alexis Nelson,2025-09-10,34909.66,0.0,Principal,Posted,3D23D0B46FE6,POOL-C,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001589,Andrea Ho,2025-09-19,21695.88,21695.88,Fee,Posted,DB9BCB1C026F,POOL-E,,,,,UNMATCHED,21695.88,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001591,David Sullivan,2025-08-04,34775.59,34775.59,Fee,Posted,E671B470F5A7,POOL-A,,,,,UNMATCHED,34775.59,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001592,Nicolas James,2026-01-02,49567.17,49567.17,Principal,Posted,B41FD786E955,POOL-C,REM-001365,2026-01-02,53942.95,TRU-004,EXACT,-4375.779999999999,PARTIAL,SHORT_PAY,High,Contact borrower for remaining balance
LN-001593,Logan Newton,2025-07-08,6855.52,6855.52,Interest,Posted,CB1CA6F80211,POOL-B,,,,,UNMATCHED,6855.52,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001594,Kelly Liu,2025-10-20,5653.43,5653.43,Principal,Posted,37B33D9A7DD4,POOL-D,,,,,UNMATCHED,5653.43,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001599,Eddie Sanders,2026-02-07,4740.08,4740.08,Fee,Posted,B348946C5C8D,POOL-E,,,,,UNMATCHED,4740.08,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001600,Ronald Murray,2025-12-25,44762.45,50393.43,Principal,Posted,6ECB1D585662,POOL-F,,,,,UNMATCHED,50393.43,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001601,Louis Brown,2025-03-28,9997.43,9997.43,Interest,Posted,EAF397BC8F97,POOL-F,,,,,UNMATCHED,9997.43,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001602,Brenda Gallegos,2026-01-20,16506.89,16506.89,Escrow,Posted,82ACFC07A9E7,POOL-C,,,,,UNMATCHED,16506.89,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001603,Nathan Wilson,2026-02-14,11719.49,11719.49,Interest,Pending,B8563503AB07,POOL-E,,,,,UNMATCHED,11719.49,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001607,Jesse Wright,2025-06-15,3846.82,3846.82,Escrow,Posted,FB0C4E465C9F,POOL-B,,,,,UNMATCHED,3846.82,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001609,Becky Wilson,2026-03-09,12068.75,12068.75,Principal,Posted,2B4F075D84CC,POOL-A,,,,,UNMATCHED,12068.75,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001610,Jack Mills,2025-08-20,27230.59,27230.59,Principal,Posted,548E8B461F96,POOL-A,,,,,UNMATCHED,27230.59,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001611,Richard Hunt,2025-09-04,44063.91,44063.91,Interest,Posted,B13BE0CEBCAB,POOL-B,,,,,UNMATCHED,44063.91,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001612,Jamie James,2025-09-10,32718.43,32718.43,Principal,Posted,14D5A1301CB8,POOL-D,,,,,UNMATCHED,32718.43,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001613,Susan Cunningham,2025-03-18,26881.41,25078.61,Interest,Posted,CD691CE2C5E8,POOL-A,,,,,UNMATCHED,25078.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001614,Brittany Melton,2025-06-15,16554.52,13841.16,Interest,Posted,6D0FCE1F0D6B,POOL-E,,,,,UNMATCHED,13841.16,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001615,Michael Barnes,2025-05-27,16983.59,16983.59,Interest,Posted,B30802AE0763,POOL-B,,,,,UNMATCHED,16983.59,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001616,Randy Griffin,2025-12-29,33639.6,33639.6,Escrow,Reversed,4D37BC9FED6C,POOL-F,,,,,UNMATCHED,33639.6,REVERSED,OVER_PAY,High,Verify overpayment; apply to principal or refund
LN-001617,Autumn Anderson,2026-02-14,49709.9,49709.9,Interest,Posted,91F133C80B7D,POOL-E,,,,,UNMATCHED,49709.9,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001619,Scott Stephens,2025-04-19,28110.28,35942.09,Principal,Posted,64ED8135F1EC,POOL-F,,,,,UNMATCHED,35942.09,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001621,Karen Ortiz,2026-02-02,23527.68,23527.68,Principal,Pending,581E83812B3E,POOL-A,,,,,UNMATCHED,23527.68,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001622,Kyle Sanchez,2025-03-30,3477.05,3477.05,Escrow,Posted,828F6DEF1EB7,POOL-A,,,,,UNMATCHED,3477.05,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001623,Lisa Grant,2025-04-30,28333.69,28333.69,Fee,Reversed,526437BEA971,POOL-F,REM-001650,2025-04-30,28333.69,TRU-005,EXACT,0.0,REVERSED,OTHER,Low,Manual review required
LN-001624,Amber Hernandez,2025-12-11,47902.45,47902.45,Escrow,Pending,66AE7C80F241,POOL-C,,,,,UNMATCHED,47902.45,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001627,Amber Butler,2025-10-15,10446.22,10446.22,Principal,Posted,D2CF5FC8F0E2,POOL-D,,,,,UNMATCHED,10446.22,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001628,Michael Carr,2025-11-02,27023.47,27023.47,Interest,Posted,A042F866FCC2,POOL-B,,,,,UNMATCHED,27023.47,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001630,Jesse Riley,2025-06-03,22793.36,0.0,Interest,Posted,906B949D1FAC,POOL-D,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001633,Joshua Carter,2025-08-28,33413.13,33413.13,Fee,Posted,838F9C4B1C31,POOL-E,,,,,UNMATCHED,33413.13,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001642,Katherine White,2026-02-23,42180.65,0.0,Principal,Posted,FEF694F11465,POOL-B,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001643,Michelle Krause,2025-04-25,26287.42,17835.61,Interest,Pending,EDAAB671E756,POOL-E,,,,,UNMATCHED,17835.61,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001645,Ryan Marsh,2025-10-27,4911.66,4911.66,Fee,Posted,A4EAC2164E2A,POOL-F,,,,,UNMATCHED,4911.66,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001648,Elizabeth Hunter,2025-11-18,41390.35,41390.35,Fee,Posted,BA10442E344A,POOL-F,,,,,UNMATCHED,41390.35,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001651,Christopher Rivera,2025-10-13,2289.94,2622.36,Principal,Posted,B3EF0258ADC1,POOL-F,,,,,UNMATCHED,2622.36,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001652,Michael Hendricks,2025-08-01,15504.85,0.0,Interest,Posted,4BEE72422B06,POOL-E,,,,,UNMATCHED,0.0,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001653,Maria Olson,2025-07-03,13524.07,13524.07,Principal,Posted,CFF72C9B7F03,POOL-E,,,,,UNMATCHED,13524.07,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001654,Stephanie Herrera,2025-12-02,18326.75,18326.75,Interest,Pending,911109B6A90A,POOL-A,,,,,UNMATCHED,18326.75,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
LN-001656,Sandy Evans,2025-09-07,46879.41,0.0,Escrow,Reversed,D3394003CE9A,POOL-A,REM-001698,2025-09-09,0.0,,FUZZY,0.0,REVERSED,OTHER,Low,Manual review required
LN-001657,Emily Herrera,2025-10-21,27913.21,27913.21,Interest,Posted,AF7926B92F87,POOL-F,,,,,UNMATCHED,27913.21,UNMATCHED,MISSING_REMITTANCE,High,Escalate to servicer for missing remittance
