loan_id,borrower_name,payment_date,scheduled_payment_amount,actual_payment_amount,payment_type,payment_status,bank_reference_id,pool_id
LN-001460,Richard Alvarez,2025-07-21,33114.83,21038.89,Fee,Pending,E8A7F6B7C096,POOL-D
LN-001461,Jacqueline Davis,2025-06-12,19996.29,19996.29,Principal,Posted,C07C38D89A61,POOL-C
LN-001462,Brandon Montgomery,2025-05-10,32736.03,32736.03,Interest,Posted,3E97C01E0113,POOL-C
LN-001463,Yolanda Garrett,2026-02-16,5776.36,0.0,Interest,Posted,0A9A8BFBC0C9,POOL-D
LN-001464,Matthew Miles,2025-03-28,33063.34,33063.34,Fee,Posted,7551E5216428,POOL-F
LN-001465,Beth Hall,2025-05-21,49970.98,43104.93,Principal,Posted,7D7D0542C807,POOL-E
LN-001466,Dr. Nicole Trujillo,2025-03-22,2886.5,2886.5,Interest,Reversed,E2097CF7C1D4,POOL-F
LN-001467,Corey Norris,2025-09-14,48870.12,48870.12,Interest,Posted,C08F4456C52D,POOL-C
LN-001468,Chad Roach,2025-07-14,20641.94,15544.9,Interest,Reversed,2AD47252A841,POOL-B
LN-001469,Mr. Edward Terry,2026-01-10,43602.3,43602.3,Principal,Posted,FC764B256BB0,POOL-C
LN-001470,Cody Bailey,2025-08-27,39228.08,39228.08,Fee,Reversed,D71BB0870F81,POOL-E
LN-001471,Denise Guerra,2025-03-23,28567.3,28567.3,Fee,Posted,D8461DD1D3B2,POOL-A
LN-001472,Kristen Jones,2025-06-12,37053.24,37053.24,Fee,Reversed,C845F471EF3A,POOL-C
LN-001473,Edward Baker,2025-07-28,43986.52,43986.52,Escrow,Posted,1DC1B6552FE6,POOL-F
LN-001474,Aaron Little,2025-04-10,20504.95,20504.95,Escrow,Posted,AEF8F879E675,POOL-F
LN-001475,Cody Smith,2025-05-18,16688.14,16688.14,Escrow,Reversed,98CDA1348F10,POOL-D
LN-001476,Patty Allen,2025-10-16,33545.87,33545.87,Principal,Posted,3F659A20CEB3,POOL-D
LN-001477,Mary Ryan,2025-12-09,40488.37,40488.37,Interest,Posted,E3C5691B4B7D,POOL-D
LN-001478,Joseph Jimenez,2025-05-12,38233.11,38233.11,Interest,Posted,6E6622A6A96C,POOL-A
LN-001479,Lisa Morris,2025-04-16,39991.78,47563.09,Principal,Reversed,3CEE2B24EDE9,POOL-E
LN-001480,Ashley Mills,2025-11-13,22061.37,22061.37,Principal,Posted,5EE4D81B96A9,POOL-B
LN-001481,Russell Anderson,2025-10-30,40982.79,40982.79,Fee,Posted,46AC67045171,POOL-F
LN-001482,Christina Washington,2025-09-16,6450.35,6450.35,Fee,Posted,77D6B583FF83,POOL-F
LN-001483,Kenneth Huff,2025-12-02,27452.21,27452.21,Escrow,Posted,EC52C5C8E1EB,POOL-E
LN-001484,Kelly Miles,2026-01-12,785.05,785.05,Escrow,Pending,17D77F9D8E44,POOL-A
LN-001485,Jacob Obrien,2025-05-09,16567.0,16567.0,Principal,Posted,AEBBA14E8689,POOL-D
LN-001486,Timothy Clark,2025-11-01,18639.85,18639.85,Escrow,Posted,ED9B48A904C1,POOL-E
LN-001487,Steve Miller Phd,2025-11-27,20110.55,13570.37,Interest,Reversed,FB47A6ACD099,POOL-B
LN-001488,Justin Hurley,2025-07-06,34925.63,34925.63,Principal,Posted,18625C88837D,POOL-D
LN-001489,Jacob Erickson,2026-01-23,19733.63,19733.63,Principal,Posted,D3AA10C1650E,POOL-B
LN-001490,Deborah Williams,2025-04-06,22710.33,22710.33,Interest,Posted,B63B4EE24F9D,POOL-C
LN-001491,Eric Blackburn,2026-02-15,12258.43,13494.5,Fee,Posted,5D09DD00B096,POOL-B
LN-001492,Anne Hardy,2025-12-06,18975.96,18975.96,Fee,Posted,61F61A065D54,POOL-D
LN-001493,Chelsey Fox,2025-08-16,11749.85,11749.85,Interest,Posted,8F812348FED5,POOL-C
LN-001494,Mario White,2025-11-04,4123.2,0.0,Interest,Posted,F3A0C16463FC,POOL-D
LN-001495,Jennifer Garcia,2026-02-07,30370.71,30370.71,Escrow,Posted,BE01C50601EA,POOL-F
LN-001496,Heather Ellis,2025-03-30,33576.53,33576.53,Principal,Posted,1C9A097AA42C,POOL-D
LN-001497,Sonya Jackson,2025-04-15,31164.77,31164.77,Escrow,Posted,E799E0375126,POOL-C
LN-001498,James Morgan,2025-11-15,23442.96,23442.96,Interest,Posted,0AF5384A73DB,POOL-B
LN-001499,Zachary Ramos,2025-10-06,19299.4,19299.4,Escrow,Posted,56B1CC1FF96D,POOL-F
LN-001500,Ethan Frey,2025-10-19,43235.02,43235.02,Interest,Posted,C0022B478D2F,POOL-A
LN-001501,Jacob Duran,2026-03-01,26194.55,26194.55,Escrow,Posted,1351541CF932,POOL-A
LN-001502,Nicholas Franklin,2025-05-09,24219.5,24219.5,Escrow,Posted,37A6C5656E5D,POOL-A
LN-001503,Cindy Cannon,2025-11-21,1769.28,1769.28,Fee,Posted,7F9C44791C82,POOL-A
LN-001504,Dawn Nixon,2026-03-14,17391.77,17391.77,Interest,Posted,2C70E932352D,POOL-E
LN-001505,James Barber,2025-10-28,19319.68,17677.54,Escrow,Posted,5CCC5F18F95A,POOL-A
LN-001506,Ms. Kelly Holder,2025-04-21,20241.73,20241.73,Principal,Posted,9BC8E14380CD,POOL-C
LN-001507,Eric Walker,2025-04-25,29218.53,29218.53,Escrow,Posted,78B41109BE36,POOL-A
LN-001508,Alison Short,2025-08-26,26913.33,26913.33,Escrow,Pending,3D350E9FA61B,POOL-D
LN-001509,Desiree Spencer,2026-01-20,30591.3,30591.3,Principal,Pending,EEEF614C1570,POOL-A
LN-001510,Tammy Moore,2025-05-29,38361.72,41166.58,Interest,Posted,8CDC2995F3F6,POOL-B
LN-001511,Henry Taylor,2025-04-17,40742.79,0.0,Fee,Posted,7F1D66F4EA81,POOL-C
LN-001512,Kevin Hall,2025-05-18,36047.09,36047.09,Fee,Posted,88378066B169,POOL-C
LN-001513,Anna Ross,2025-08-02,47798.42,47798.42,Fee,Posted,C479335DC643,POOL-F
LN-001514,Morgan Cummings,2026-01-28,1402.51,1402.51,Principal,Posted,E067FED7AC10,POOL-E
LN-001515,Carrie Petersen,2026-02-02,10191.01,10191.01,Escrow,Posted,393E00C7E476,POOL-D
LN-001516,Laura Velez,2026-01-08,874.36,874.36,Interest,Posted,EA728CA230A5,POOL-C
LN-001517,Elizabeth Cross,2025-12-20,32550.0,32550.0,Escrow,Posted,43F2D68BC37B,POOL-B
LN-001518,Angela Brown,2026-03-14,44952.51,44952.51,Fee,Posted,8CD6B1365ABE,POOL-A
LN-001519,Hannah Montoya,2025-08-28,12552.37,12552.37,Escrow,Posted,0051A26E28DD,POOL-C
LN-001520,Sean Kane,2025-09-26,46388.21,46388.21,Principal,Posted,2002554C3BF8,POOL-B
LN-001521,Matthew Guzman,2026-01-14,3483.24,3483.24,Principal,Posted,F1964EA07C85,POOL-A
LN-001522,Richard Reyes,2025-12-11,46754.58,46754.58,Interest,Posted,FCE537D59ABC,POOL-E
LN-001523,Andrew Fernandez,2025-08-12,17905.32,17905.32,Interest,Posted,BCEF34C6DDB1,POOL-C
LN-001524,Jonathan Walker,2025-11-02,5520.33,5520.33,Fee,Posted,512DB0AE5FEA,POOL-C
LN-001525,Nicholas Long,2025-11-28,24550.65,24550.65,Interest,Posted,C768EDE6DB90,POOL-B
LN-001526,Kurt Wagner,2026-01-18,13210.44,13210.44,Escrow,Posted,6BE92780B183,POOL-F
LN-001527,Dylan Foster,2025-10-21,14601.21,14601.21,Principal,Posted,3FD285ABD1D2,POOL-D
LN-001528,Bradley Duncan,2025-05-04,15710.85,15710.85,Principal,Pending,0683B36920C1,POOL-E
LN-001529,James Miller,2026-03-09,40249.78,40249.78,Principal,Pending,78382F9E06A6,POOL-D
LN-001530,Patricia Anderson,2025-05-12,27188.48,27188.48,Interest,Posted,9D89A1FE6166,POOL-C
LN-001531,Justin Freeman,2026-02-13,15909.73,15909.73,Principal,Posted,D557768A8A39,POOL-D
LN-001532,Christina Gilbert,2026-02-11,30711.52,30711.52,Principal,Posted,964F2B57F335,POOL-A
LN-001533,Danielle Jones,2025-12-22,35949.46,18808.45,Principal,Pending,C95435627E64,POOL-E
LN-001534,Erica Glass,2025-07-03,13994.89,13994.89,Fee,Posted,65E2A6A82BCB,POOL-D
LN-001535,Michael Henderson,2025-10-21,20970.68,20970.68,Fee,Reversed,1781CB29361E,POOL-A
LN-001536,Frank Wheeler,2025-11-01,6533.36,6533.36,Interest,Posted,CF3BAEBC1235,POOL-B
LN-001537,Eric Huerta,2025-07-09,9466.89,9466.89,Principal,Posted,6F120FED9897,POOL-D
LN-001538,Wanda Ramos,2025-10-12,34215.33,34215.33,Interest,Reversed,522C865D0BCB,POOL-E
LN-001539,Andrew Meyers,2025-09-04,9481.2,9481.2,Principal,Posted,C68667759BC7,POOL-A
LN-001540,James Todd,2025-11-02,26495.59,26495.59,Principal,Posted,D7015036D6CA,POOL-D
LN-001541,Ashley Brown,2025-10-05,35597.79,35597.79,Principal,Posted,BF8F22252472,POOL-B
LN-001542,Tammy Melton,2025-10-13,5790.41,5790.41,Interest,Posted,FC0B9F880FBB,POOL-D
LN-001543,Alexis Benson,2025-05-02,28581.95,28581.95,Interest,Posted,84FF8BC806CD,POOL-A
LN-001544,Jerry Johnson,2025-08-22,13199.86,13199.86,Principal,Posted,82D1B6C519FD,POOL-D
LN-001545,Joshua Harris,2025-10-19,48164.88,48164.88,Escrow,Posted,B8ABB353714F,POOL-E
LN-001546,Deanna Webb,2025-08-22,24435.51,24435.51,Interest,Posted,0B48D8B0F48E,POOL-C
LN-001547,Brenda Hale,2026-02-18,40396.63,40396.63,Fee,Reversed,A90732ABA2BD,POOL-A
LN-001548,Kevin Alvarado,2025-07-23,27736.21,27736.21,Interest,Posted,A584CD9081C9,POOL-A
LN-001549,Christopher Campbell,2025-09-22,2648.92,2648.92,Principal,Posted,393CF03F8C3B,POOL-A
LN-001550,Lisa Brown,2025-06-01,31840.99,31840.99,Escrow,Posted,E6C1C3080F1F,POOL-A
LN-001551,Alejandra Price,2026-03-01,47594.47,47594.47,Principal,Posted,CDE312ED8CD3,POOL-D
LN-001552,Samuel Keller,2025-11-12,30279.79,30279.79,Fee,Posted,5C0B53EF7F64,POOL-E
LN-001553,Alicia Dillon,2025-04-18,41049.85,41049.85,Interest,Reversed,E09EB6E058B7,POOL-B
LN-001554,Crystal James,2025-04-30,44268.22,44268.22,Interest,Posted,B6F1387FD901,POOL-E
LN-001555,Ariana Stewart,2025-04-27,11789.95,11789.95,Principal,Posted,11DFDC802B89,POOL-A
LN-001556,Kim Lopez,2025-05-01,10996.22,13397.99,Principal,Posted,DFB1FB154EF5,POOL-F
LN-001557,Judith House,2025-10-22,30743.56,30743.56,Fee,Posted,DFA79A50C803,POOL-D
LN-001558,David Moreno,2025-05-03,20845.91,0.0,Escrow,Pending,B28A4A30F91A,POOL-F
LN-001559,James Moore,2025-09-21,42073.13,42073.13,Fee,Posted,5351179868C1,POOL-D
LN-001560,Harold Garrett,2025-05-20,45051.14,45051.14,Escrow,Posted,14524EDF1FDE,POOL-A
LN-001561,William Mason,2025-12-24,17994.36,17994.36,Interest,Posted,7252A9664D80,POOL-D
LN-001562,Lori Johns,2025-04-14,12225.09,12225.09,Escrow,Posted,534EAEBD8929,POOL-A
LN-001563,Robin Johnson,2026-01-09,39136.01,39136.01,Escrow,Posted,FC511BD5C84E,POOL-E
LN-001564,Diana Hernandez,2025-12-27,14102.9,14102.9,Interest,Posted,663234C27503,POOL-C
LN-001565,Mary Miller,2025-12-27,41219.41,41219.41,Interest,Posted,6D575C51AF3D,POOL-D
LN-001566,Tyler Salazar,2025-08-30,21475.04,19179.99,Interest,Posted,93EB31015363,POOL-A
LN-001567,Crystal Allen,2026-02-21,33543.72,28917.8,Fee,Posted,EC9EC9DFE205,POOL-F
LN-001568,Wesley Browning,2025-05-16,5229.0,5229.0,Interest,Reversed,7FC202BB8C50,POOL-A
LN-001569,Joshua Clark,2025-10-11,31381.04,31381.04,Principal,Reversed,2FE24618E575,POOL-F
LN-001570,Joshua Mcbride,2025-09-12,22862.5,22862.5,Interest,Posted,FAE6F81AAA72,POOL-D
LN-001571,Ellen Thornton,2026-02-18,29537.12,29537.12,Interest,Posted,3E019FF18EC9,POOL-B
LN-001572,Brandy Forbes,2025-10-17,8816.7,8816.7,Interest,Posted,4F90AD3003EB,POOL-F
LN-001573,Brianna Fitzpatrick,2025-04-10,36975.25,36975.25,Escrow,Posted,85E1E541AF14,POOL-A
LN-001574,Emily Grant,2025-08-09,43208.46,43208.46,Fee,Posted,0B18A399FFA4,POOL-D
LN-001575,Bailey Stewart,2026-01-16,11228.62,11228.62,Interest,Posted,E4661C62A46D,POOL-A
LN-001576,Monica Cannon,2025-08-21,5237.87,5237.87,Fee,Pending,FACFE6C33659,POOL-B
LN-001577,Jennifer Jenkins,2025-09-11,1670.11,1670.11,Principal,Reversed,B57A3B849FAA,POOL-C
LN-001578,Timothy Shannon,2025-05-07,32277.59,32277.59,Principal,Posted,A964C26B1EF2,POOL-B
LN-001579,Denise Maxwell,2026-01-04,30551.15,30551.15,Interest,Posted,3A6741D6D42F,POOL-E
LN-001580,Cody Farmer,2025-11-29,27561.52,27561.52,Principal,Posted,C1E879B441E5,POOL-D
LN-001581,Debra Bradley,2025-07-01,11981.38,11981.38,Fee,Posted,0625975C5E27,POOL-B
LN-001582,David Mcdaniel,2025-06-02,19849.85,19849.85,Escrow,Posted,9297A1978164,POOL-C
LN-001583,Michael Woods,2026-02-14,29926.58,29926.58,Interest,Posted,67DD6AA8B9CD,POOL-A
LN-001584,Lisa Joseph,2025-11-16,25089.96,25089.96,Principal,Pending,E1CECFCFB87D,POOL-D
LN-001585,Samuel Henry,2025-07-07,49395.38,49395.38,Fee,Posted,7A4E34B0C5D4,POOL-F
LN-001586,Corey Johnson,2025-05-09,7253.77,0.0,Fee,Posted,74387DD04AC7,POOL-B
LN-001587,Alexis Nelson,2025-09-10,34909.66,0.0,Principal,Posted,3D23D0B46FE6,POOL-C
LN-001588,Patrick Mcneil,2025-12-24,20513.78,20513.78,Fee,Posted,D10F88E3ECCF,POOL-B
LN-001589,Andrea Ho,2025-09-19,21695.88,21695.88,Fee,Posted,DB9BCB1C026F,POOL-E
LN-001590,Dr. Katherine Nguyen,2025-05-12,36021.09,0.0,Interest,Pending,A7F15DF0F78A,POOL-D
LN-001591,David Sullivan,2025-08-04,34775.59,34775.59,Fee,Posted,E671B470F5A7,POOL-A
LN-001592,Nicolas James,2026-01-02,49567.17,49567.17,Principal,Posted,B41FD786E955,POOL-C
LN-001593,Logan Newton,2025-07-08,6855.52,6855.52,Interest,Posted,CB1CA6F80211,POOL-B
LN-001594,Kelly Liu,2025-10-20,5653.43,5653.43,Principal,Posted,37B33D9A7DD4,POOL-D
LN-001595,Kelly Hayes,2025-12-27,36354.77,36354.77,Escrow,Pending,C4162E8F6B8C,POOL-B
LN-001596,Amanda Forbes,2026-01-27,29130.15,29130.15,Principal,Posted,9438BA5245E5,POOL-D
LN-001597,Jennifer Moss,2026-01-23,14070.95,0.0,Principal,Pending,9F4DD1024550,POOL-E
LN-001598,Kelli Mccoy,2026-02-23,4431.26,3171.57,Interest,Posted,72F6C3E50D72,POOL-B
LN-001599,Eddie Sanders,2026-02-07,4740.08,4740.08,Fee,Posted,B348946C5C8D,POOL-E
LN-001600,Ronald Murray,2025-12-25,44762.45,50393.43,Principal,Posted,6ECB1D585662,POOL-F
LN-001601,Louis Brown,2025-03-28,9997.43,9997.43,Interest,Posted,EAF397BC8F97,POOL-F
LN-001602,Brenda Gallegos,2026-01-20,16506.89,16506.89,Escrow,Posted,82ACFC07A9E7,POOL-C
LN-001603,Nathan Wilson,2026-02-14,11719.49,11719.49,Interest,Pending,B8563503AB07,POOL-E
LN-001604,Teresa Horton,2026-03-05,18072.32,18072.32,Interest,Posted,588683CA6DA1,POOL-D
LN-001605,Jason Hayes,2025-07-29,3936.48,3936.48,Fee,Posted,B3394880FFAB,POOL-C
LN-001606,Kevin Marquez,2025-03-29,26193.46,26193.46,Principal,Posted,A083294C3F13,POOL-B
LN-001607,Jesse Wright,2025-06-15,3846.82,3846.82,Escrow,Posted,FB0C4E465C9F,POOL-B
LN-001608,Susan Hogan,2025-08-01,40117.65,23882.58,Interest,Posted,812DAC8FFCC0,POOL-D
LN-001609,Becky Wilson,2026-03-09,12068.75,12068.75,Principal,Posted,2B4F075D84CC,POOL-A
LN-001610,Jack Mills,2025-08-20,27230.59,27230.59,Principal,Posted,548E8B461F96,POOL-A
LN-001611,Richard Hunt,2025-09-04,44063.91,44063.91,Interest,Posted,B13BE0CEBCAB,POOL-B
LN-001612,Jamie James,2025-09-10,32718.43,32718.43,Principal,Posted,14D5A1301CB8,POOL-D
LN-001613,Susan Cunningham,2025-03-18,26881.41,25078.61,Interest,Posted,CD691CE2C5E8,POOL-A
LN-001614,Brittany Melton,2025-06-15,16554.52,13841.16,Interest,Posted,6D0FCE1F0D6B,POOL-E
LN-001615,Michael Barnes,2025-05-27,16983.59,16983.59,Interest,Posted,B30802AE0763,POOL-B
LN-001616,Randy Griffin,2025-12-29,33639.6,33639.6,Escrow,Reversed,4D37BC9FED6C,POOL-F
LN-001617,Autumn Anderson,2026-02-14,49709.9,49709.9,Interest,Posted,91F133C80B7D,POOL-E
LN-001618,Marcus King,2025-10-06,33261.04,33261.04,Fee,Posted,37B46A77386F,POOL-D
LN-001619,Scott Stephens,2025-04-19,28110.28,35942.09,Principal,Posted,64ED8135F1EC,POOL-F
LN-001620,Stephen Young,2025-05-26,36667.2,36667.2,Escrow,Posted,6C172924600A,POOL-E
LN-001621,Karen Ortiz,2026-02-02,23527.68,23527.68,Principal,Pending,581E83812B3E,POOL-A
LN-001622,Kyle Sanchez,2025-03-30,3477.05,3477.05,Escrow,Posted,828F6DEF1EB7,POOL-A
LN-001623,Lisa Grant,2025-04-30,28333.69,28333.69,Fee,Reversed,526437BEA971,POOL-F
LN-001624,Amber Hernandez,2025-12-11,47902.45,47902.45,Escrow,Pending,66AE7C80F241,POOL-C
LN-001625,Amanda Nash,2025-07-03,9177.5,9177.5,Escrow,Posted,CC0A4E0084D8,POOL-B
LN-001626,Sara Evans,2025-09-23,34655.24,34655.24,Escrow,Posted,9DAC337B04B7,POOL-F
LN-001627,Amber Butler,2025-10-15,10446.22,10446.22,Principal,Posted,D2CF5FC8F0E2,POOL-D
LN-001628,Michael Carr,2025-11-02,27023.47,27023.47,Interest,Posted,A042F866FCC2,POOL-B
LN-001629,Linda Cobb,2025-09-05,5285.48,5285.48,Principal,Posted,C7661A6F043A,POOL-E
LN-001630,Jesse Riley,2025-06-03,22793.36,0.0,Interest,Posted,906B949D1FAC,POOL-D
LN-001631,Anna Evans,2025-09-20,37930.08,37930.08,Principal,Posted,F4D5CE364259,POOL-D
LN-001632,James Jones,2025-08-21,17704.79,17704.79,Fee,Posted,C96EF79BD94B,POOL-A
LN-001633,Joshua Carter,2025-08-28,33413.13,33413.13,Fee,Posted,838F9C4B1C31,POOL-E
LN-001634,Michael Hill,2025-12-30,39874.77,39874.77,Escrow,Pending,FED24F5C81E1,POOL-A
LN-001635,Kelly Dominguez,2026-01-14,46395.3,46395.3,Fee,Posted,DD5690CDB793,POOL-A
LN-001636,Ashley Blair,2025-04-27,12114.78,0.0,Escrow,Pending,C4653BFB763A,POOL-C
LN-001637,Victoria Webb,2025-04-10,20266.14,20266.14,Interest,Posted,78C20FDB349A,POOL-A
LN-001638,Taylor Andersen,2025-06-02,8044.59,8044.59,Fee,Posted,225A2A0671C0,POOL-B
LN-001639,Lee Stewart,2025-06-03,49627.93,49627.93,Interest,Posted,5B93188E0399,POOL-D
LN-001640,Whitney Gomez,2026-01-25,46386.55,46386.55,Principal,Posted,CFA6DC2981A1,POOL-A
LN-001641,Justin Stone,2025-04-09,27227.88,27227.88,Interest,Posted,BC50588D9AFB,POOL-F
LN-001642,Katherine White,2026-02-23,42180.65,0.0,Principal,Posted,FEF694F11465,POOL-B
LN-001643,Michelle Krause,2025-04-25,26287.42,17835.61,Interest,Pending,EDAAB671E756,POOL-E
LN-001644,Alexander Garrett,2025-08-01,31367.49,31367.49,Interest,Posted,CBBFEB2D608A,POOL-D
LN-001645,Ryan Marsh,2025-10-27,4911.66,4911.66,Fee,Posted,A4EAC2164E2A,POOL-F
LN-001646,Mrs. Felicia Castro Dds,2026-02-16,37885.89,37885.89,Interest,Pending,31EA48CC4ED3,POOL-F
LN-001647,Curtis Campbell,2025-10-18,6821.82,5105.69,Fee,Posted,55CA73309DC1,POOL-E
LN-001648,Elizabeth Hunter,2025-11-18,41390.35,41390.35,Fee,Posted,BA10442E344A,POOL-F
LN-001649,Aaron Jennings,2026-01-19,39210.39,39210.39,Escrow,Posted,DFB8C826B9A5,POOL-B
LN-001650,Nathaniel Gilbert,2025-10-27,35582.86,35582.86,Escrow,Pending,3A1F1BB8AA06,POOL-E
LN-001651,Christopher Rivera,2025-10-13,2289.94,2622.36,Principal,Posted,B3EF0258ADC1,POOL-F
LN-001652,Michael Hendricks,2025-08-01,15504.85,0.0,Interest,Posted,4BEE72422B06,POOL-E
LN-001653,Maria Olson,2025-07-03,13524.07,13524.07,Principal,Posted,CFF72C9B7F03,POOL-E
LN-001654,Stephanie Herrera,2025-12-02,18326.75,18326.75,Interest,Pending,911109B6A90A,POOL-A
LN-001655,Richard Gutierrez,2025-05-12,4838.32,4838.32,Escrow,Posted,1455EF824A9A,POOL-A
LN-001656,Sandy Evans,2025-09-07,46879.41,0.0,Escrow,Reversed,D3394003CE9A,POOL-A
LN-001657,Emily Herrera,2025-10-21,27913.21,27913.21,Interest,Posted,AF7926B92F87,POOL-F
LN-001658,Michael Marsh,2025-05-10,15623.45,15623.45,Interest,Pending,7B028D4CABA6,POOL-D
LN-001659,Heather Montes,2025-08-07,20150.59,20150.59,Escrow,Posted,A0211775B452,POOL-B
LN-001660,Andre Terrell,2026-02-25,22636.53,22636.53,Escrow,Posted,755FAD6251F5,POOL-F
LN-001661,Sarah Duncan,2026-02-25,30229.42,30229.42,Principal,Pending,1D1DA0EE44FE,POOL-A
LN-001662,Kurt Hancock,2026-01-12,26026.13,29334.2,Escrow,Posted,F782FE3FFA9F,POOL-E
LN-001663,Michele Edwards,2025-11-19,46009.9,46009.9,Interest,Posted,6CCA8E045C0C,POOL-F
LN-001664,Jason Crawford,2025-12-09,25099.69,25099.69,Principal,Posted,9C0AF1AB867E,POOL-E
LN-001665,Jesse Sampson,2026-02-19,49611.82,49611.82,Interest,Posted,F6956283796D,POOL-E
LN-001666,Eric Rodriguez,2025-08-19,42645.54,42645.54,Fee,Posted,5752C410FB51,POOL-E
LN-001667,Paula Gentry,2025-04-07,10821.27,10821.27,Principal,Posted,BE6CFE15AF66,POOL-C
LN-001668,Alexander Webb,2025-07-05,46564.46,54862.44,Interest,Posted,AC3816E6E906,POOL-D
LN-001669,Cheryl Mclean,2025-10-03,6260.14,6260.14,Escrow,Posted,F49F819B3434,POOL-B
LN-001670,Kelly Rowe,2026-01-15,40963.76,47784.27,Fee,Posted,754F1827C8C5,POOL-B
LN-001671,Shane Short,2025-04-12,19340.85,19340.85,Interest,Posted,41C63D873179,POOL-A
LN-001672,Megan Anderson,2025-03-18,43959.73,43959.73,Principal,Posted,82053DD1BB0E,POOL-C
LN-001673,Julia Reeves,2025-06-27,43468.81,43468.81,Interest,Posted,ACD1F907365C,POOL-F
LN-001674,April Randolph,2025-08-16,40393.31,40393.31,Fee,Posted,84FEA3BE59C7,POOL-F
LN-001675,Linda Miller,2025-07-01,39606.51,39606.51,Principal,Reversed,C703F22A4599,POOL-B
LN-001676,Angel Meyer,2025-05-24,15581.62,15581.62,Fee,Posted,A571CC3F0CFB,POOL-D
LN-001677,Emily Lane,2025-07-23,4505.5,4505.5,Interest,Pending,29AEA25E66D6,POOL-E
LN-001678,Steven Flores,2025-08-10,20447.52,20447.52,Escrow,Pending,DCD0C5D69CFE,POOL-A
LN-001679,Donald Flores,2025-08-29,9089.46,9089.46,Escrow,Pending,CA451F2865B2,POOL-D
LN-001680,Bruce Hernandez,2025-05-15,34900.08,34900.08,Interest,Posted,B2B970745BBC,POOL-B
LN-001681,Adrian Dean,2025-03-18,17631.94,17631.94,Interest,Pending,2BBB1BF50A5B,POOL-C
LN-001682,Christine Bell,2025-11-24,48792.7,48792.7,Interest,Pending,60F448CCD4EF,POOL-A
LN-001683,Charles Bush,2025-10-21,32228.12,32228.12,Principal,Posted,BBE0ADEDAB9F,POOL-B
LN-001684,David Jones,2025-06-12,41212.79,41212.79,Fee,Posted,0255C4721B78,POOL-F
LN-001685,Gina Wallace,2025-05-20,7059.97,0.0,Fee,Posted,AE7A89E7DB80,POOL-A
LN-001686,John Lowe,2025-09-25,43169.72,43169.72,Fee,Posted,D45AD3C8DFA4,POOL-B
LN-001687,Anthony Simmons,2025-12-12,46176.48,57277.64,Interest,Posted,5D6E7C814D4C,POOL-F
LN-001688,Kyle Watkins,2026-03-10,24609.56,24609.56,Fee,Posted,8DE8A81C5C4D,POOL-F
LN-001689,Melissa Jensen,2025-07-10,30509.52,30509.52,Interest,Posted,38C3F08A14B9,POOL-E
LN-001690,Robert Marquez,2025-11-26,38358.09,38358.09,Principal,Posted,8D62CD2C36C9,POOL-C
LN-001691,Kim Beltran,2025-12-26,9154.51,9154.51,Escrow,Posted,E99441AA26A6,POOL-E
LN-001692,Julie Anderson,2026-02-20,25377.02,25377.02,Interest,Posted,B74EF3F8AD85,POOL-B
LN-001693,Tamara Mcdonald,2025-09-12,20233.82,20233.82,Interest,Reversed,C10E0230648E,POOL-D
LN-001694,Michael Mckinney,2025-04-20,7745.51,7745.51,Escrow,Posted,5CCAA1185660,POOL-E
LN-001695,David Walker,2025-10-04,18692.95,18692.95,Escrow,Posted,C312023FACE9,POOL-D
LN-001696,Lisa Durham,2025-04-05,3874.53,3874.53,Principal,Posted,C9CE71AC6AF0,POOL-F
LN-001697,Michael Ortega,2025-10-24,1777.69,2272.92,Fee,Posted,1A768B60B7E5,POOL-B
LN-001698,Sonya Chavez,2025-03-24,7190.73,7190.73,Interest,Posted,4438EBCC4A02,POOL-C
LN-001699,John Bell,2025-11-05,48174.2,48174.2,Fee,Reversed,0F2949BFBF58,POOL-D
LN-001700,Christopher Tate,2025-04-23,27701.71,27701.71,Interest,Posted,9A71475DBD73,POOL-B
LN-001701,Bethany Garcia,2025-08-22,48308.2,48308.2,Principal,Reversed,CF43777C7F7C,POOL-D
LN-001702,Rebecca Nguyen,2026-01-03,21908.64,21908.64,Escrow,Posted,3AD4E94B08C8,POOL-E
LN-001703,Rebecca Patel,2025-10-20,15934.9,17978.24,Principal,Posted,5ACD535F5F71,POOL-B
LN-001704,Jason Oliver,2026-01-02,25554.02,25554.02,Escrow,Posted,20D91B4665BC,POOL-E
LN-001705,Valerie Reyes,2025-10-08,22255.83,16761.67,Fee,Pending,DCB47C3FE8C0,POOL-A
LN-001706,Robert Garza,2026-03-13,5730.4,5730.4,Fee,Posted,AB5A8A377AE9,POOL-B
LN-001707,Jessica Cobb,2026-02-05,32220.9,32220.9,Principal,Posted,70C77A0EB42B,POOL-D
LN-001708,Cynthia Bates,2025-10-14,11193.89,11193.89,Escrow,Pending,CD70BF895875,POOL-A
LN-001709,Timothy Andrews,2025-08-10,31169.6,25981.84,Principal,Posted,F82B0A0FFC8B,POOL-E
LN-001710,Mr. Joel Peters,2025-05-12,32684.95,20178.0,Escrow,Posted,563691B277E8,POOL-E
LN-001711,Casey Blanchard,2025-10-08,8025.23,0.0,Escrow,Pending,B2523F95401F,POOL-D
